number,values_0,values_1,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_beta1,params_beta2,params_beta3,params_beta4,params_learning_rate,params_slope,params_threshold1,params_threshold2,params_threshold3,params_threshold4,params_weight,user_attrs_@5FPR accuracy,user_attrs_@5FPR aod_age,user_attrs_@5FPR aod_employment,user_attrs_@5FPR aod_income,user_attrs_@5FPR eod_age,user_attrs_@5FPR eod_employment,user_attrs_@5FPR eod_income,user_attrs_@5FPR fnr_ratio_age,user_attrs_@5FPR fnr_ratio_employment,user_attrs_@5FPR fnr_ratio_income,user_attrs_@5FPR fpr,user_attrs_@5FPR fpr_ratio_age,user_attrs_@5FPR fpr_ratio_employment,user_attrs_@5FPR fpr_ratio_income,user_attrs_@5FPR precision,user_attrs_@5FPR recall,user_attrs_@5FPR threshold,user_attrs_@global accuracy,user_attrs_@global auc,user_attrs_@global f1_score,user_attrs_@global fpr,user_attrs_@global precision,user_attrs_@global recall,user_attrs_@time inference,user_attrs_@time train,state
0,0.0,0.49895760945100764,2025-04-05 21:03:29.423226,2025-04-05 21:14:22.775807,0 days 00:10:53.352581,0.982,0.974,0.13432714751855257,0.5341090568594233,0.5509526935547984,0.12974257899725436,1.515116574828979e-05,41,0.3036211672288787,0.17221614251718598,0.28501576754432895,0.5733451813951297,0.983716979165678,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8596409931222867,0.6818670460727422,0.09075109805036813,0.13522351730552312,0.049914838889082,0.49895760945100764,10.859443187713623,640.0294506549835,COMPLETE
1,0.0,0.9068797776233496,2025-04-05 21:14:22.777262,2025-04-05 21:25:12.640847,0 days 00:10:49.863585,0.988,0.971,0.7992758005644988,0.9999875393833662,0.6683611495028583,0.19474653364978203,6.135111436559923e-06,27,0.15353248908053893,0.7527961424543772,0.31452043791488465,0.9362218214635237,0.9981232924238284,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2603141310179991,0.5789939821764067,0.03327744592415038,0.7488918132705361,0.016949702893138942,0.9068797776233496,10.77719521522522,636.6437418460846,COMPLETE
2,0.0,0.6094510076441974,2025-04-05 21:25:12.642576,2025-04-05 21:36:00.537542,0 days 00:10:47.894966,0.978,0.983,0.156629736244876,0.4338987038267364,0.7658571696874673,0.13681861010504343,1.3332835503488139e-05,27,0.14613434625307126,0.5813845633741588,0.9166389592176338,0.33274663388833015,0.9897120337700595,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7058826398712258,0.6583533311824374,0.05498001724002821,0.2927443452793224,0.028788550232245146,0.6094510076441974,10.807410717010498,634.7291522026062,COMPLETE
3,0.01886274366787185,0.2123002084781098,2025-04-05 21:36:00.538990,2025-04-05 21:46:52.055734,0 days 00:10:51.516744,0.97,0.981,0.2039102687201974,0.12218019271795928,0.39199435101165353,0.37323110563502393,0.00016800099369724853,15,0.37173986842164036,0.1014635597961662,0.12177444449032956,0.2973985639017202,0.968009095295264,0.9676942588166431,0.01886274366787185,0.054566946275837885,0.08241318366950967,0.024279096301256964,0.09322600112073795,0.14707455929761987,0.9692926544778396,0.8939152401039878,0.8383504843755889,0.021550274078325056,0.598930992382961,0.304782353065867,0.33124114446526615,0.12301187839742299,0.2123002084781098,1,0.9676942588166431,0.5953749671998924,0.15576800509878905,0.021550274078325056,0.12301187839742299,0.2123002084781098,10.625080108642578,638.4589519500732,COMPLETE
4,0.0,0.5347463516330785,2025-04-05 21:46:52.057182,2025-04-05 21:57:42.157287,0 days 00:10:50.100105,0.978,0.978,0.6555421946923887,0.11334611400932368,0.29722548765416734,0.5452939857230722,0.0006295417433572408,47,0.5821029752430908,0.15442759222406538,0.4950671170090588,0.4758977465618622,0.9886904125318974,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8999073215940686,0.7199264578302728,0.13043478260869565,0.0948934359725328,0.07427606177606177,0.5347463516330785,10.60544729232788,637.0125794410706,COMPLETE
5,0.0018150587134238023,0.023280055594162612,2025-04-05 21:57:42.158717,2025-04-05 22:08:29.352921,0 days 00:10:47.194204,0.987,0.973,0.8092701149017157,0.12771544977043878,0.21911242308271509,0.34999055968685977,1.8948220168903312e-06,43,0.12458370930003634,0.488095639314776,0.35938063591069525,0.5630284782464351,0.9580451801483427,0.976854787571338,0.0018150587134238023,0.005711209730720897,0.004159761687730816,0.0026889085060830195,0.008319324108797793,0.008292749845668426,0.9972479255589827,0.9915526862895284,0.9915690376569037,0.009568005065996478,0.9095539149272224,0.7499791744441119,0.9972039657951546,0.033483258370814596,0.023280055594162612,1,0.976854787571338,0.506856025264083,0.027464644394343103,0.009568005065996478,0.033483258370814596,0.023280055594162612,10.645392656326294,634.1309156417847,COMPLETE
6,0.0,0.4930507296733843,2025-04-05 22:08:29.354311,2025-04-05 22:19:19.889632,0 days 00:10:50.535321,0.978,0.982,0.5091225017717317,0.10600886049586823,0.6212051836595679,0.1756364063206371,0.000158836075701482,26,0.39482281591088714,0.1669363875317679,0.3160932008137384,0.3361933929662336,0.9555350214802689,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8560801912101849,0.6771499072149401,0.08774696224839997,0.13875091524350425,0.048158832513151194,0.4930507296733843,10.857286930084229,637.3006644248962,COMPLETE
7,0.0,0.4961779013203614,2025-04-05 22:19:19.891316,2025-04-05 22:30:09.861235,0 days 00:10:49.969919,0.98,0.985,0.4313317190184314,0.8976500437781606,0.6831678829841915,0.1071519199985807,0.00017779572484366655,11,0.7760557063893406,0.254027061167071,0.20870293052302427,0.19795931966974456,0.969147013846024,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8491195551436516,0.6751613587895219,0.0845270510240322,0.14585518374131756,0.04619864121643481,0.4961779013203614,10.646955490112305,636.8676581382751,COMPLETE
8,0.0,0.27241139680333565,2025-04-05 22:30:09.862811,2025-04-05 22:40:57.960167,0 days 00:10:48.097356,0.983,0.987,0.8001773806729188,0.3946615270764277,0.275178285393018,0.2806639664284849,5.1175918386608526e-05,25,0.33862817227447223,0.7449521055282861,0.782365099277754,0.7551774397352858,0.9736210344134536,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9404370518511292,0.6111799726383053,0.11379635677480224,0.05005145152672511,0.07192000733877627,0.27241139680333565,10.672136545181274,635.0013678073883,COMPLETE
9,0.0,0.812369701181376,2025-04-05 22:40:57.961648,2025-04-05 22:51:48.918582,0 days 00:10:50.956934,0.979,0.989,0.8570847346436,0.1634673955371892,0.9874225513839294,0.18107464858159744,3.096540553818097e-05,24,0.1446631186866917,0.18090245595555646,0.11960115385615408,0.1282993374703354,0.9949790075416634,0.9859616604068094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5361884786107994,0.672312925314136,0.04687155429923217,0.4677438505531039,0.024131951612237315,0.812369701181376,10.649799585342407,637.9918746948242,COMPLETE
